title,source,country,bias,search_keyword,final_sentiment_score,sentiment_intensity_score,vader_score,google_score,huggingface_score,url
Bloomberg,Bloomberg,US,neutral,online harassment,0.420381672680378,0.6,0.5,0.5500000007450581,0.0019083619117736816,https://news.google.com/rss/articles/CBMiP0FVX3lxTE9qYU5Fb2FhR3RmNHZUdG1PZFRYOVdvalpTcXd4VjBBME5WRmxTaGphdzFWb2hGTGJVeUU1UVpLOA?oc=5
Judge Blocks Deportation of Palestinian Activist at Columbia,Bloomberg,US,neutral,online harassment,0.3159847194671631,0.6,0.28925,0.5,0.0014235973358154297,https://news.google.com/rss/articles/CBMitgFBVV95cUxOODRSUG9yY0pGY3NWdkV0a2pfRzIwTk13c3RWMXI4NTNYUzRsVEhBTUd4d3V1THlwWXFLQ0hBYjJVem5mWm5Vd0N3NTRYOWZjY1BhSlNka1FTZHVrMkZnWmxEM1NXYVRxVnA1djJyOTB0dHpWNGNib1RaQ3VOQ3VaeHA0by1WWVVmTkhXNWZnUFNZVWMzMEdvc0tNTTJ3ZkQ3MkJYN01FNnpuUGFYM25WMlVDR1pSUQ?oc=5
Bloomberg Europe,Bloomberg,US,neutral,online harassment,0.42053654938936236,0.6,0.5,0.5500000007450581,0.0026827454566955566,https://news.google.com/rss/articles/CBMiR0FVX3lxTFB6UXBGaGRfUlBYN2lYVC1ZYlVGQXNYaVAxcXRKZjZoSlMtQm1RQ3BNd0EwdGFYbkw0WW5qQWoycWdHcW50NGo4?oc=5
China’s U.S.-Born Skater Zhu Yi Faces Online Vitriol After Falls,Bloomberg,US,neutral,online harassment,0.40017904043197633,0.6,0.5,0.5,0.0008952021598815918,https://news.google.com/rss/articles/CBMitAFBVV95cUxPZGxHcUtMZHBaTkU1ZGxDTVlEZEk5eE5jVHdCeHpKNzN2ajNiX3ZFYXBCVFZpR0JOeUFmdXNNeFZQd0wwdVZWMHBrcEJuMy1zNG01bGRSN0RwZXlRVDlfRHlLQzI2clpYeEZoM05UM3lWR0cwYzhEV3lGRjYwWXBOVkkwck5GdEx3Nl95VER2eExTVV9fclRDNDNPbC1iWHljSmJKZHotcjdFSVk3cW5PS0h0V0s?oc=5
Reuters | Breaking International News & Views,Reuters,US,neutral,online harassment,0.42061508446931845,0.6,0.5,0.5500000007450581,0.00307542085647583,https://news.google.com/rss/articles/CBMiPEFVX3lxTE8tZ2hNa2FhcURvbGFUZGY4clA5d1FnWlJWbnIzV2dfOFVDdDRNQ25lY2s2dzFLV2ZYRHBldA?oc=5
US immigration agents arrest Palestinian student protester at Columbia University in Trump crackdown,Reuters,US,neutral,online harassment,0.18321223432540895,0.5,0.20705,0.25,0.0019611716270446777,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPSFVwV3IwNDllT29wUDlBRXE1UUFyaDZWcGJvQWtFNWpWRTluTFFhVTduWTNDUTVJZnhsbXJiZUc4bWtJQjlQd2oxX202QkN6Vzc4Z25SVi1HOVVPV1V2RHYxR2FVeERYMEVKai1HRTAtZDhEeHVmM1BaOVRzS1FjUGRPN05qVzMwcFh6QkN5SWlsRnAzVUFYNmVueUFRdVUzREY3ai12SGR3cUFZWHB6c1ZsVUs1QWF5QkxSWmFiSXcta0k?oc=5
Google reports scale of complaints about AI deepfake terrorism content to Australian regulator,Reuters,US,neutral,online harassment,0.1524988891029358,0.4,0.030349999999999988,0.3499999940395355,0.0017944574356079102,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPd0UyaDZfSVJkdDhiZXU3SE45VUstNVFxVmFLQnNMVVltLVBYQ21rSVlJSGRpQXF4S0hMVEd6TExfZUpNTHM0VkprQnB5ZmNYR1RNOTFkOERTamNLYnhSZzNna1JEbEJhZkJHZ3hlMjJlMXBBNTBBaUNlN3RuaFpob0NqaVZGTUotcFg4d2tLVV9BdDB5OWgtLUxzeEpOdEZiWThySnhmQm14Sy1yY0paRWpXamI0SjQ1X2F0UUVxT3pfRTRVSDJzMEtFS1lScnZhWmJHWTZB?oc=5
Exclusive: Judges face rise in threats as Musk blasts them over rulings,Reuters,US,neutral,online harassment,0.17532521154403688,0.5,0.18755,0.25,0.0015260577201843262,https://news.google.com/rss/articles/CBMioAFBVV95cUxNMVZUYW5WUzU0TnZpcFFfbjhuSkE2cjJDTGMwSUdVdzhsSURBZlFFSTBhc0RHZ3JmS3NVcC1VbTFZMmpDMVU2Vlg5NVVuVjNuVDlOemJuWVNfZWNRUHo2RVYyY0tpZS1zeUg0RmtYTTVyZ2hmLTBDTzg1WDhWR293dTl1OWNZbW9LWmY5Z3VET04talBIdEJNZEpIbEUtMUJK?oc=5
Tesla workers shared sensitive images recorded by customer cars,Reuters,US,neutral,online harassment,0.47758005385875707,0.6,0.79295,0.3999999985098839,0.002000272274017334,https://news.google.com/rss/articles/CBMirwFBVV95cUxQM2lfQU1MVkNrSDdJNkI0bmFiTFBYclN1TmFzOU0yMFpLRjI3MGVYSjVkYzdaSUJmVWtiVjFtcWxPY0pMa3NJTDhGU2ltSFRqelJ5TUVXSzVkcVRiQ0xvRGl6cXQyRFVLSVpqN3Z4dVA1TEJlYWRTc2JOUF80N2pCNUZYSXVaMi1MRHlYQ3ZnTlhEWHFyVEJYdmFLUFc5OHVHWG5ZVEVHQzBqX1dnVTFv?oc=5
Stalked: how a relentless campaign of online abuse derailed one woman’s life,The Guardian,UK,liberal,online harassment,0.07710120910644531,0.3,0.04235,0.15000000596046448,0.0008060336112976074,https://news.google.com/rss/articles/CBMipwFBVV95cUxOYk9LQjAyNElJbnZPa1hwVUtYOEhJak1kbUd2LTd1U1NkQnFzb2I4SGJfMHprcVJUdHV0T3gyd0NZekV3S1lGc2ZRMjhfZTMxR25iZDJnN2xsLTMwd2Jwem45SVFGRHZ6eDVZeXpzZUowRFNiSDF3anlBYlUyNENlY0Y0dU4zc05VS0h0WjQyeEQ3MXJWdlpJaEU1aEFaVXJ1R1NjYnZkbw?oc=5
"Social media platforms must be ‘brought to heel’, says UK schools leader",The Guardian,UK,liberal,online harassment,0.3400614380836487,0.6,0.5,0.3499999940395355,0.0003072023391723633,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNc2xCbXkwTUtOOW9idmJ2WHVFWmpYZXQyclBLbUNocDltbnNiYnpDell6eGszMkZnR2RvN21YcFM5cHA3el9aNlUxTW1ZSTdUSUg0LWVDZ2E5V2FsZ0lfN0JzVHNCNjktV25IbXpyZHlRQjZwZkxWYUpEcjdHb1FCSkZXazZCMlRsdFFESGs0TDYwcjhSa1NiNk41d1k0SUlyRHVjaklUSm1naENESnJwWFZuei1QUUZ1X0Nv?oc=5
‘Stop the abuse’: Liz McColgan hits back at online criticism of daughter Eilish,The Guardian,UK,liberal,online harassment,0.1401895241165161,0.3,0.14984999999999998,0.19999998807907104,0.0012476444244384766,https://news.google.com/rss/articles/CBMipwFBVV95cUxNOXlMdURuemFZQnFKdnRWWlNnc2FQcTBoa2lTTlkycTEzcTQwdkZXVjVlb1A5VzNhbHBXTFJXVHdIeTZWMGVRNEw3LXktY0xQR0QwbHlXMG5jTnZ1ajNGLWVlRVNsVjQ0S0ZtMUVWTzcyb1FITk1QdVcwSlBRNG8yQmg4SGFZZkhxTlhxRlJHU09HUmJNR0t0N2F3ZUVqdjhDZTkySkdidw?oc=5
"As a teenager, I was a victim of online ‘revenge porn’. Here’s how Britain should protect people like me | Isabel Brooks",The Guardian,UK,liberal,online harassment,0.4840127226638794,0.5,0.8592,0.3499999940395355,0.0016636252403259277,https://news.google.com/rss/articles/CBMimAFBVV95cUxNS1YwTUNkUUc4ZEJLU2FnNWxEY1FrQkROcnB1d2lrS0dDRUEtRWZzZ24wbEFGUC1xcENfcDdQZkxubDVlcmJNNFIwekZlU25VQ3RfbktQdHFVTFk2WE9kVXNjdGQxaUE2WUZTakJtNDcySFV2bHJTYzFnUlhFMkNYNmpUZEVVRUNwSlc3ejdhckZ0T2JWU0NXNg?oc=5
‘Truly jaw-dropping’: astonishing true-crime show Devil in the Family is next-level TV,The Guardian,UK,liberal,online harassment,0.3529656233501435,0.6,0.06555,0.7000000029802322,0.23372811079025269,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQOTc5NXl0MWJoOENSYUo4VzVzeGF5RmNhRkk3YU0zQ29aT083ZWtfNkVJeUxUUkZTWUI0N3pZdXlBSWxNdnZjZURZd1otYlZIR0pleTBQOWRhT2UxVE5CRGhLV1JoclRuZEdISkRUcUtvR0o5dDJVN3NrMUVuMjZWbUNUeHBDM2txUWo5aEc3WjJGMGpkUFpLVlVlOU1PWTZkUjU2T2t2TF8wUG9ZN3cxT0pWTTNRaVhPU1VJVXBhRDRKelBGbXZrLTh3ZTV1RmNyVGc?oc=5
Queen wrote to rape survivor Gisèle Pelicot to praise her ‘extraordinary courage’,The Telegraph,UK,conservative,online harassment,0.6394787168121339,0.5,0.60115,0.5,0.995093584060669,https://news.google.com/rss/articles/CBMirAFBVV95cUxOOGRFMENCQzIwdHBJcGx0eHd3aXBYUDR4OGt6N2Fqa2h3WmJXa1JlQWJteVN3X3h0dGthOTZxcC1vN3E0Mm9fSFRzd1c0ZVJzVkNuLXc0THZ0aFc4SHlWTzV5cHNmNjNxaVc0eXdLU3pRaHJ1N0EzcTQtTW9kVlJrSW1VMWNCbG43SGFLVVU4bGZsZ2RwbXVJWUhfaHdwS1RWUlpTZDBpWFRTbFhE?oc=5
Luton-Millwall riot 40 years on: ‘I was scared. The tunnel was like a field hospital’,The Telegraph,UK,conservative,online harassment,0.17208087583541873,0.4,0.07990000000000003,0.3499999940395355,0.0006043910980224609,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPTUhsU2VfZVRyQlhaaFRYNmZaUFdCUzM4eXFKX3dTVU80TFdHMFF5ekY4U3hBdERYVnR5b3FDeUtqZjhkQ3VvRmJrS1FWWmU4dk0tRmI2Z1ZPSDN6dzhIbHdwRXUwcUN1MVo4ZWZkenRSV090ajBjSVlJNmRacFNvZnIwZVI1NWsxUmZSZHlWa1NmSjdoZkJBLS10YkxUaVpaNUdqdnFYalV0U3c?oc=5
The trans row engulfing the Met Police,The Telegraph,UK,conservative,online harassment,0.38036656826734544,0.5,0.5,0.44999999925494194,0.0018328428268432617,https://news.google.com/rss/articles/CBMiigFBVV95cUxOMkliMUdIS1lOaWJsRHBXazJHa1JqYlhybWQxeUJOTEh4azlXYW5MYzFnV09oQUNKYzRtMEJUUk9DbEo5bHRqY2hUSU9yQkFyUU0zLVVxQ2pLRDJfZTF3d19abURlRHZYaTBFZHlSQ0JxNkRCd0R3eGtTMC1zVjlVeWw3X2VadkttNHc?oc=5
"Five years on, British officialdom remains blind to the Covid catastrophe",The Telegraph,UK,conservative,online harassment,0.12628709098815918,0.3,0.06555,0.25,0.00033545494079589844,https://news.google.com/rss/articles/CBMipgFBVV95cUxNYUxoTTNpOEpfdWJaNEhWc1ZyWkhsMjhNLWREaWIzSm9QRmdHTHFlRjRjY3BSU2Fib2x5bnE0UHBLdXY4djhGN0dWS2NlQmJJZnJ2enBCSzBLNUZzWk43LWFTSnFBaldNQW0xQWk4NGNfMFRnblJ6UmFsWmFidFI4MEo2dE1yYjhEWFZDQzh4Qmk5ZkhRdWJDaFVMU2thb1ViYktNcWR3?oc=5
Seb Coe warns Olympics could be moved to winter over climate change,The Telegraph,UK,conservative,online harassment,0.33975148890256884,0.6,0.39885,0.44999999925494194,0.001057446002960205,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOand1dHV0UkhyZjVzck5FOTlJTkFZRDE3U0V0NVNKZzIwSGZHbWs1bWw1V2VBMUNJZE16eVFWYjcxT1NSODJvVW54SEpZYjNkaVYtdi05amJiaWIxSGtXMkdoakI0Nk8tZHpfMU5ZOU50WUh4Q0h4MXFic3hWZG9udEVkekVhV25jYzJJV08zU2hTNmdIZFd0NUVzcVJBYVVPTTM1aE5JOHI?oc=5
"Sofia Gubaidulina, Composer Who Provoked Soviet Censors, Dies at 93",The New York Times,US,liberal,censorship,0.24710054111480712,0.6,0.1175,0.5,0.0005027055740356445,https://news.google.com/rss/articles/CBMifkFVX3lxTFBIQzgwYkJYZlFneVR6dkI5UGFjR0dnZDVyenBtM3lsTnpveVZMV042ZXNWQ0FtY0tlRDlvbnRpVW0xeEZxeWRYOUIwZVItSzFETzNCenZvZ1BiVHczSTJOaTNDdm1xeWhSdEE2ZGJmWmtBc3IzWmVHOFg2eURKQQ?oc=5
Opinion | Think Twice Before Using These Words,The New York Times,US,liberal,censorship,0.3801359936594963,0.6,0.5,0.44999999925494194,0.0006799697875976562,https://news.google.com/rss/articles/CBMiekFVX3lxTE0yZDJHQWZ2RzFhRG5GSjAzV2N2YVFFZDRMYlBrNWtCZUVSdFM1alc3elRNMmRSZlpTRkl2VUZFeUNTSDRQRXowUzdQMC1rSXk4cHFqR2E5dGFtNXFXVUplUUZ5Y3F2ZU1tR1RtMTRNc1FYVHFLMUtfRUtn?oc=5
Trump’s Travel Ban Threatens Afghan Allies,The New York Times,US,liberal,censorship,0.21866771162033083,0.6,0.04594999999999999,0.5,0.0014385581016540527,https://news.google.com/rss/articles/CBMifkFVX3lxTE1tQmY2UHA5dVBoeEdCOVFTclNVT1h5ZWNWUmVzblpvUWNZMXFLUDM3VVBkeG9tTmRQTi1tNy1QWXZjVWFESjZVSUNJeHM2RThMYTlobnJNaHVuRk1XWmFPUzA3S1Z2c294cVhaRXhQWk42TXFydGZOX01ycmR5dw?oc=5
Trump Administration Prepares to Revive and Expand Travel Bans,The New York Times,US,liberal,censorship,0.5640017953109742,0.6,0.9063,0.5,0.0074089765548706055,https://news.google.com/rss/articles/CBMid0FVX3lxTE5GZ0d3czd4d2tuYWJuaFAzQ0FMSkg5NkhRU2llSlBEUEVRQXJyT2ZzaUpWUmhpZVpUNEhrOWg3UlNwcjdBaXU1SVJaWm4yMlhtQUdRWTVPYndjemdpYWhfQVBETEhDQWtwLTB0M2dTaU4tVmNaQllR?oc=5
Don’t Ban ChatGPT in Schools. Teach With It. (Published 2023),The New York Times,US,liberal,censorship,0.22048673800230026,0.6,0.09899999999999998,0.44999999925494194,0.004433691501617432,https://news.google.com/rss/articles/CBMigAFBVV95cUxOVE1aVmt1dVM3b1V3WWVZdEJTWDR6UzN4SDZLeHRzS2NETExvdGtjMW9jQ2MtTzZ0Wnozb1BVQk83V3JXMDhqWklZcExJWW80OU41T25peUtST2pNVmVBdENsRlljbTgzMHhqZ0hFLTFSeHpUV0U3Zmw0NzV5V3hDWQ?oc=5
Senate Democrats block GOP-led bill to ban transgender athletes from women’s sports,CNN,US,liberal,censorship,0.13952069142341614,0.5,0.040700000000000014,0.29999999701976776,0.016203463077545166,https://news.google.com/rss/articles/CBMijwFBVV95cUxOSTRWQllSY1Q3bWJsbkZfVlB3c2FHMUs3dFNlbnVEeUFzd1E3ZFlicHBta0Y5ZUxsZzNNOVlBTnZ4cmVibmtkTkhnTFZ5MzBHSE1lMDVaTER0V2p4dWZvZ1AyT1VtV3JGdmJvMnFaUm0tYlozTlpXTjZOb1l0M1JtSFZJNjFNSkd4MlZIQUNuY9IBhgFBVV95cUxPS3JPekdEM0NTdGhKekZ0ZjdrZEdjQXZvUXk2OWt0R2FZZTllNVg4NHlYTy1oMG5ZNnJDbk1xQkhKM3ZMMUFQck14bGxZUmk1cnJ4M1BrQXp5UVNzd2J6NlF1N0R1cFpNRkVkVW9BRFRPYVR0UFZtZnh6VkxNUUVxVTB0Z3ZOUQ?oc=5
Black-colored plastic used for kitchen utensils and toys linked to banned toxic flame retardants,CNN,US,liberal,censorship,0.2166197869253159,0.5,0.14079999999999998,0.3999999985098839,0.0014989376068115234,https://news.google.com/rss/articles/CBMikAFBVV95cUxOTUpXa1BTUW5ZQUMyR0pYamxySjBadUpnZmpvYVJjQUJ0ZXFFM3pwUjU2dDMzRnRMTDNQcnZtODRBUUVwWjJaU0x5ZW4wbGMyT0g2MFJ3QkRuc29fQk4wMWtzaHB2YlhSUEZERTNiTnBfcnUzZWQ0WWM0anNuUGNtTnZzME5CY056TmRMVlQxN2rSAYcBQVVfeXFMTWxucU53ZnJyYWw5dU9YMU5xdG52akp2STdQY0tmNG1qMVBtdGVKNHd3cG9vS3RodVBBUER4YUxDc04xbmVqRGxqMnhGRmozZ2xNbUR5aXVHUGJpa251WG1Ia01hb3JvS3dmb1IyX01vS0xBaDZsRFVsMkE1RkpGX2N3bjM1VGVz?oc=5
Chaos erupts in Romania after far-right frontrunner banned from presidential vote,CNN,US,liberal,censorship,0.1686849878692627,0.5,0.06709999999999999,0.3499999940395355,0.009224951267242432,https://news.google.com/rss/articles/CBMinAFBVV95cUxQYldoZnh2LVd4NmpTR2JsRnFYRDdmdHJMSk94U2lodTVhOVVQb1dKNFAzUEVmbE1MREEtQW5xQzdHcF8zRGJkQV9RZDE3Q3JMTFRCRlNpWVRUamRZUWgyWHR4VDBtZDB2NlZEdU5xeVowWVE1X3AzR3NpaG1ZQjk4c2h2OE5FbmVuNHdtakJFQVVYWmhtc3ZHUS1XWVHSAY4BQVVfeXFMTXRsUERVaDZ0MWpYREE3NG9NMEJBM3V1WGJ4NU5jVFoxdHN2dTBkSVllM0p5THd1OGlscWtjTmhFd2k2UjFkNm1OSFlOUUpVaUdNaWRKTjlwN3k2WmplMVR3cXVQWmJsWVVKT29OSGk5eXQ3QjRqWXpkUENUUndobjhoOVAyZk8tcFBJVXdOQQ?oc=5
Judge temporarily blocks effort to deport Palestinian activist who helped lead Columbia student protests,CNN,US,liberal,censorship,0.18718068801879884,0.5,0.21405000000000002,0.25,0.007803440093994141,https://news.google.com/rss/articles/CBMilAFBVV95cUxONUlsTVRCZktjU0ktX3RWMmlVdE15dWhfLUhndGtkTHdiVnVwTENnNTJPeXJUOUxEcnU3dFFNUVVqUzUta3hyRmdBYXpqWXViTFhfZlF1aC1iRmRMN3ZSVVdQU1VQUzkweVhvMjZEMHlZMW9uSWpLdmRJXzdmY0RZRXZyR0s4RTNlWTZpXzA4TkhDTFNy0gGLAUFVX3lxTE9LS01WY1lOd3I2TkR3LXNGWUJmRmJLMDk2UzQxMmJ5Tlc5YWlfdE5BaHN3dDMta3drVnRROUJnblpYYWlJTHVTNWlTV0ZCV3c5ekY2OERxRkFWWFRLeTlpOW9saEpYRmVhSVNyZC0yQm1fd3lNUDQ3TTBIRkdyTG80RFRaQi1sUG8zcFk?oc=5
10 Democrats join with Republicans to censure Rep. Al Green for Trump speech protest,CNN,US,liberal,censorship,0.3704502873420715,0.5,0.67,0.25,0.012251436710357666,https://news.google.com/rss/articles/CBMikAFBVV95cUxNZU5idm5YbFhNeHAyRzVNOG9pWWxlc0hiWnJrRzhvUGNwcmlZR0E5SVlzTW4yY1J1b3V6bThBVjRrb0lITHlKQ2UyYUh1Z0tFOHgwREItUGlkT09OQnNHTzRSSzZ0QjNocVl5OU5Ea01GZ2dXOUVzZGJ1U2tETjZ3U3ZIOTYtUzFXenB4TUl5b3TSAYcBQVVfeXFMUGFGNHJLSDZsVmFnZ1M1WEpJSkRmS0VpUDhDT0RFdjRIRmhJNEZ2alJETDBuLUZ3OWxfa3h1ZGZlRE1hczYtWnh4dXQ3Y3E1WlhSbnNrV3pzYkZQRmk5Z1VCbnJGTzJOQTY1QUNwY1c3ZW9jbGtRcU9seGFfalZOTlZ1Q2FLVHVZ?oc=5
Chinese nationals banned from US student visas under new House GOP proposal,Fox News,US,conservative,censorship,0.1585015061569214,0.7,0.14079999999999998,0.25,0.010907530784606934,https://news.google.com/rss/articles/CBMirAFBVV95cUxNTHhuM0EwWTNHa0x0UkdaUUFqQVRxQ2dNbDJaeUd2VDNKeEh2MVNMQWlMVk1rM2VpdVUyM1VEcnZLdTgyTlZpOFpXNHc1RGVQejJGVko5S0pqU3hKNThMU2MtYVZodDJmVHEzZWQ4QXpoTjRiVlBqb0QwNWI3VGVlMldpenlnTWdsQnVQZWttV0ZiTkFJRWxqLVFudmZFMlNTYWFyRUh1dDVfcE910gGyAUFVX3lxTE1IWjBPNEZKdFZKWFFDZy1IajVHZVppbjVTMG5tRjRNLVJQQzNLTWtMbTFMRFBWdnJjei1iMzVXOVZocHVkR250cE5SZnhRMXVHdGhhNm1YYnBpelU0WXJhWjhBZGczeUl6OXU4YTNIVjFxcTc3UWRtcnFaSjhRcUVGUUY2cnEzVHFlT0t4alUxMGVxVlFRZFFGMFpWcFJWQU9IcWMxWXpSZkRtaDNqVVhFb0E?oc=5
Trump asks Supreme Court to review ban on birthright citizenship,Fox News,US,conservative,censorship,0.38822302073240283,0.7,0.5,0.44999999925494194,0.04111510515213013,https://news.google.com/rss/articles/CBMilgFBVV95cUxQbExPaFpCTENfNHdDYktjWTEydU0xYThPQnQxWDR0MXRRdmVoTmNWSHpfTmwtTjhlVFNCRW5HUWZMODlzUE9tQjBER2syYmtVbUM1elJKMVBGYzlLNWl2V3I3bzctNmRVMU5fd00yM1Q1RHduaGNSaDRtT1ZmOTh1dTRIbGk5MjhhdGlIV05QaFMzN09xcnfSAZsBQVVfeXFMTWllTHg4dDlQQ2VBYy1kMEgtWGNSUkVSVjM2a3BNTFA0T2pYMk5BRWJJbEo5NEFMekxYRm5Ld2gxN1JHR05LR2RnVmRyVUJuN3Z4cjUtSHNVTWhoMXgwV3ZMVDNsYmhNeTJacmZ4WlVxZndJV0plZ0lpbXhMRmMxc3Z0UFhhRlVtdWdoaGRGRS1EVmoya1dHQUVrSlk?oc=5
DOJ issues complaint about federal judge’s ‘misconduct’ while presiding over military trans ban court case,Fox News,US,conservative,censorship,0.1247102921485901,0.6,0.05449999999999999,0.25,0.01455146074295044,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNOGx4S21ZaU1RY3hCNHdnQ2RtWWFrUXNEMGhXd3NjdFItWXFJRWFCc2s2bGR5RXdLN2Y1M3hsZExZcjljNW1Wbk9qQTZtZWE1NTBBVUpXekkwMXZBX2MxQ01FZ2ZEcUROa2g4d2NyMmRGYWMzNUNtN01DWWlvbDJlUTV6U0tLY1B0dE5jbjJRYVdKalN1UmhfR3ZlYXZjcGpyN3V3WlNFTW1VdllkSXFaWUZzMlBORXhFZFZoR3JRS3BVZmZmOV9LZ2FHempMa3ZVcWfSAdcBQVVfeXFMTVUycGtnSjRQdUIzeXF2V2VnQkt5N2F2VWdKc3RIU1lXdWF4WWxtZkZsTk5oc1VWa2hQU3ZYSWt2bWxmWk9neC1sUWNQMUdncFd4eTl6NDh4MmlXNnFhTVgtWUdIWXdvU281cW5wa2Q0T0RyLTVCS3QwcVgycE9fQVZBN3lVRlQ3cjdfUWNSUkk5Wl9aeTBuQm55d3Mzd3p6ME92SzNSVWtPcno1Z2RaOGpieGlFSWU2dGhiaGxqNEhuQUxkakd0d2ZwejY5VFJSR1F2UmY2c1U?oc=5
First state to ban fluoride in drinking water will heed MAHA movement's call to action,Fox News,US,conservative,censorship,0.20133999011516573,0.7,0.09899999999999998,0.3999999985098839,0.008699953556060791,https://news.google.com/rss/articles/CBMirwFBVV95cUxNZUVEMm0zTWJxNUN1VEtXLUV5M3EyMXFqYVBkZWRkSDV2bDFoV1V5OFF2cHlReGl5Y19ZSXBpZ3BLVmh3MGFtNC1OUTkyNk55Q01VMXpuMVdxb1Vib0hic2hrZVVLQVJlU3U1NHRTNnlpLTZJUThkQWZVWTlacjM0dWRsM0VOTDdLUE80c1pDNHpWZjFSWFVBeldxa3hOT2N2VWNBdUtHT2xJUkxvVTJv0gG0AUFVX3lxTE04TExBXzBPZUJmbHdWbUpyZ2FfTGp6S2VZcmhEWk0tTmZSczRUb3lxQlpxbVlEdXJUTHhCQk1UTlFHQ3pndnNrdHJFeTZsTHlpdk9xU3ktaE5MRUtUZUtrWEVYQWhya3dHZzktNW9CWDhocU0xMDN0U3YzelJqZ1ExR0EwZzlkZDBHNnpnSmdFbWlHbTZkXzJtUHIzZkxpZUZxdTZEQ2d3R1diMjlfaG1oczMxUw?oc=5
Hochul should scrap New York’s gas car ban,Fox News,US,conservative,censorship,0.18856686117172244,0.7,0.2213,0.25,0.00023430585861206055,https://news.google.com/rss/articles/CBMifkFVX3lxTE1xNkp0YXJ1bFlRVkV2d2lUNUJpdGRPX04wbWd6NjVfbV9ORUtldlIyZkM0akU3aDJQby02R0lZLWUwSW0xU0licUNHSjJMNEh0VGFmUmVpcUw0aFNMLWNfbWlKLVFqUGhnaUl6TlB2OThvSVktU2c4M3pma3V3QdIBgwFBVV95cUxNeC1LWXVKSExnSWd5N1dLd284SWprcXQ4bHgyQ1JfMWFMSFloYWhac1M5Mi1YWnlEWU1vRWtNMXZsWHhuSXJmeGhQbkNCYmJjUEt0YTdJMVYwVjhKTjd6azJ1UTItV3NxaW1PdXZYREVwaDJBRW9HRU0zUFJqRy00QlQ3OA?oc=5
This company rates news sites’ credibility. The right wants it stopped.,The Washington Post,US,liberal,censorship,0.31480980836391453,0.6,0.38685,0.3999999985098839,0.0003490447998046875,https://news.google.com/rss/articles/CBMiowFBVV95cUxOOFB2cWpZRDFnNXRWMnVKVE40c2lMT1JOQXZ1ZGV4Q3o4amRoVlN6OW5tTUlSYVpHX1lTNWVLLTJmRHd0eEpfZ1UwNW93QkNiaHF3TkV3NVdKZ191U0Z6Y0EwWDE4TTFIUWVLZnJ5cHFsVGh4NEpvNXd1WnQ3RG8wcldmZFROcEhyZW1kcXB0Z3VocEozVGcycHRuc01RVFBvSWE0?oc=5
"Key House Republican Pushes Apple, Microsoft in Online Censorship Fight",Bloomberg,US,neutral,censorship,0.32405863918304445,0.6,0.30910000000000004,0.5,0.002093195915222168,https://news.google.com/rss/articles/CBMivgFBVV95cUxOQ29weWF4dFR2RzMwYkNiVjhRTWtpTG1paEFnQkNqYzhScFVYVGhfeTB3U2ZSb0JsSjV3clNucG1QeURRV0RuRmFWdmxrMjJSeXJPOEYyQjRRYndITGJGMzExcExoeWdLS3VwZVNZZmlzR3AxZUZHdEhDY2NzLUJkR0RuYlhyU0swZER1QWlaRURoTDg0T3N2Ry0ydzNJY0M2LTFPZ1ZQdTByZUE5QW5Fb3pWYVJzWUZxRnQ4SEVn?oc=5
Alphabet Gets House GOP Subpoena on Alleged Censorship,Bloomberg,US,neutral,censorship,0.40033066272735596,0.7,0.5,0.5,0.0016533136367797852,https://news.google.com/rss/articles/CBMitgFBVV95cUxObDdDdE5XZnlGc0JpLURuU0Z1UGVhcG1reDJxczVBWVRubGlMbFowZnVCcTVjSllHdTU4Q0hybHRMN2VsZ1lqU2pRTzVhcjI1cU4yMl9MYzVLamUxNHBWVVBVR1Y3VUdLa1hPRy1qcmhoaVJfZFFFN0RoaTRwWllpczVtRFQ4VGFxM3VfbF9sOTdkbHJwaFh1WTdfY3JuOTlhNVFIeWtKQ3ZMbE9QQlhrdFdraFNzdw?oc=5
PwC’s Consulting Ban From Saudi Fund Has Rivals Hunting for Work,Bloomberg,US,neutral,censorship,0.23988393268585206,0.7,0.09899999999999998,0.5,0.001419663429260254,https://news.google.com/rss/articles/CBMitgFBVV95cUxOYkUzRlF3ZEtlMDFjcW9ZX1lnc3I1TnJwQzFDT04tOVl5dlVYNW1JY2ZJd0Y1MVhpV0Rxa21jd1FndmEzb2Zkd0tISzZqWVYxdlN1Vjd2TTNYMEs1X3g5RnlHVDh6enBpblRPT0l3VExLZ3Rfb19BQ1VZMkZzT202TDJqbV9wT0g1TmhFWC1objVKenM2LXRER1QyZmsyZlhCaEhFLVhoaWFKR1djejV4TnV0VGFqQQ?oc=5
